Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
11,3590.0,0.0,0.0,7898.0,7898.0,359.0,3949.0,0.0,,,0.0,254.4541540145874,,,,,,,,,,,,,,,,,,,,,,,,,0.9619751346460624,0.3316492550597894,1.548835929119257,0.5109680681330437
12,3948.0,0.0,0.0,8616.0,8616.0,359.0,4308.0,0.0,10.360759999992638,10.360759999992638,1.0,279.42580246925354,0.840000000000191,0.840000000000191,0.0,,,,,,625.4059351063307,40.8942354633925,1323.508544921875,583.5966796875,0.00025000000000000006,5.421010862427522e-20,0.00025,0.00025,2056.3862,17231.47,204302.3,1.0605323,0.08571725146512016,0.4835033456288133,3.7855599999982132,0.0,1.032721857704673,0.46464117499683216,9.48495784965478,-0.079873702004783
13,4307.0,0.0,0.0,9334.0,9334.0,359.0,4667.0,0.0,41.19018999999548,41.19018999999548,1.0,303.361722946167,,,,,,,,,621.8703587707861,5.888963841321903,707.7454833984375,606.8397827148438,0.00025000000000000006,5.421010862427522e-20,0.00025,0.00025,532.6763,6138.394,80747.01,1.0707,0.3407771123091548,0.9696228403227339,6.208399220001897,0.0,1.1497917898106311,0.354461392728768,3.4799798333729868,-3.820659010973835
14,4666.0,0.0,0.0,10052.0,10052.0,359.0,5026.0,0.0,7.780819999993355,7.780819999993355,1.0,328.7819550037384,,,,,,,,,621.1848465051065,38.57090058959155,1349.6441650390625,616.3302001953125,0.00025000000000000006,5.421010862427522e-20,0.00025,0.00025,626.0238,10072.317,189221.22,0.913852,0.0643727395041233,0.4256940076580833,3.5848799999969287,0.0,1.4492433140425807,0.38154203888023785,7.857992777815285,-0.05654646841449434
15,5025.0,0.0,0.0,10770.0,10770.0,359.0,5385.0,0.0,2.399999999997931,2.399999999997931,0.0,354.0183835029602,,,,,,,,,614.0599728376505,8.142576098586886,754.529541015625,609.347412109375,0.00025000000000000006,5.421010862427522e-20,0.00025,0.00025,577.53516,8139.796,139245.42,1.1288421,0.01985582172700238,0.2163052106725054,2.399999999997931,0.0,1.9625964908699023,0.37148303715493897,4.301504288271707,0.47864602710824306
16,5384.0,0.0,0.0,11488.0,11488.0,359.0,5744.0,0.0,6.983730000005835,6.983730000005835,1.0,377.7773289680481,,,,,,,,,609.3441000144575,9.381410307549485,784.2100830078125,602.671875,0.00025000000000000006,5.421010862427522e-20,0.00025,0.00025,465.76642,7378.4487,137150.31,1.1035203,0.057778207445730714,0.36413288834062374,2.788240000000542,0.0,2.2459234607444665,0.3602958570245226,5.221688329455835,-1.3405816087461382
17,5743.0,0.0,0.0,12206.0,12206.0,359.0,6103.0,0.0,104.35572000001298,104.35572000001298,1.0,400.52662110328674,,,,,,,,,603.3041438097395,4.091651999590629,669.8426513671875,598.7630004882812,0.00025000000000000006,5.421010862427522e-20,0.00025,0.00025,275.11023,5152.33,97625.516,1.0476785,0.863361905214592,2.3662696426037155,14.191437111997201,0.0,2.5295196481156164,0.31138891257244417,7.264919523228936,1.550184992421419
18,6102.0,0.0,0.0,12924.0,12924.0,359.0,6462.0,0.0,45.611569999977064,45.611569999977064,1.0,424.23438262939453,,,,,,,,,596.2870590806673,2.817195938468619,600.9510498046875,562.6032104492188,0.00025000000000000006,5.421010862427522e-20,0.00025,0.00025,69.26879,1236.4338,23429.342,1.1819737,0.3724421840025999,1.111904372447991,6.202879999997549,-3.3666800000000876,2.8016597939331818,0.26944677446318754,6.494412909503385,0.6654755830554004
19,6461.0,0.0,0.0,13642.0,13642.0,359.0,6821.0,0.0,13.169809999988615,13.169809999988615,1.0,447.06897711753845,,,,,,,,,589.4818795486535,2.5085913654422054,593.6788940429688,565.0740966796875,0.00025000000000000006,5.421010862427522e-20,0.00025,0.00025,23.934696,400.13223,7583.6055,1.1326027,0.10895724980770523,0.9758272989043829,5.158140000002959,-7.382240000004117,3.043299951724225,0.23353774644075181,5.058430212682763,1.3899584697464893
20,6820.0,0.0,0.0,14360.0,14360.0,359.0,7180.0,0.0,19.429750000008312,19.429750000008312,0.0,470.45519614219666,,,,,,,,,583.2320841357695,1.5090029776186997,587.120361328125,578.9395141601562,0.00025000000000000006,5.421010862427522e-20,0.00025,0.00025,2.5556958,1.2773339,10.30359,1.0114132,0.16074735508363422,0.5723625715279149,2.7720000000006166,-1.4000000000003183,3.255181320828386,0.19187518610294366,3.541735010060356,2.4625899720937023
